community,building_type,_date,average_price
Mount Pleasant West,Condo Apt,2022-04-01,853836.7335797697
Mount Pleasant West,Condo Apt,2023-01-01,893046.8355785063
Mount Pleasant West,Condo Apt,2023-02-01,957038.0759824758
Mount Pleasant West,Condo Apt,2023-03-01,1003106.957206342
Mount Pleasant West,Detached,2022-01-01,2901568.0655495715
Mount Pleasant West,Detached,2022-02-01,3090305.381752199
Mount Pleasant West,Detached,2022-03-01,3106781.6928704386
Mount Pleasant West,Detached,2022-04-01,3081600.4207713627
Mount Pleasant West,Detached,2023-01-01,3023378.2185724387
Mount Pleasant West,Detached,2023-02-01,2576537.486969368
Mount Pleasant West,Detached,2023-03-01,2440493.56431777
Mount Pleasant West,Semi-Detached,2022-01-01,1884522.8773484717
Mount Pleasant West,Semi-Detached,2022-02-01,1992267.977802611
Mount Pleasant West,Semi-Detached,2022-03-01,2161426.1877850657
Mount Pleasant West,Semi-Detached,2022-04-01,2293126.5586630143
Mount Pleasant West,Semi-Detached,2023-01-01,2356235.466034712
Mount Pleasant West,Semi-Detached,2023-02-01,2539857.6546986126
Mount Pleasant West,Semi-Detached,2023-03-01,2681307.414010959
New Toronto,Condo Apt,2022-01-01,535584.9102458586
New Toronto,Condo Apt,2022-02-01,525340.72985231
New Toronto,Condo Apt,2022-03-01,555875.9768816257
New Toronto,Condo Apt,2022-04-01,589523.8395977933
New Toronto,Condo Apt,2023-01-01,589881.0805394965
New Toronto,Condo Apt,2023-02-01,655594.7678117445
New Toronto,Condo Apt,2023-03-01,705746.3583380274
New Toronto,Detached,2022-01-01,1460288.3565258724
New Toronto,Detached,2022-02-01,1580713.19571255
New Toronto,Detached,2022-03-01,1776142.3407970576
New Toronto,Detached,2022-04-01,1779554.251835419
New Toronto,Detached,2023-01-01,1809584.259040704
New Toronto,Detached,2023-02-01,1905765.8351202607
New Toronto,Detached,2023-03-01,1951932.573285031
New Toronto,Semi-Detached,2022-01-01,1259653.402147247
New Toronto,Semi-Detached,2022-02-01,1309939.3323819544
New Toronto,Semi-Detached,2022-03-01,1267623.9147988537
New Toronto,Semi-Detached,2022-04-01,1246175.1545822253
New Toronto,Semi-Detached,2023-01-01,1264722.0892023658
New Toronto,Semi-Detached,2023-02-01,1484037.0137485529
New Toronto,Semi-Detached,2023-03-01,1649638.129378609
Newtonbrook East,Condo Apt,2022-01-01,703640.2669307434
Newtonbrook East,Condo Apt,2022-02-01,754674.5883978729
Newtonbrook East,Condo Apt,2022-03-01,784424.3671746501
Newtonbrook East,Condo Apt,2022-04-01,830964.5683364185
Newtonbrook East,Condo Apt,2023-01-01,934820.16024735
Newtonbrook East,Condo Apt,2023-02-01,998886.2039684204
Newtonbrook East,Condo Apt,2023-03-01,1025688.8285523624
Newtonbrook East,Detached,2022-01-01,2914325.531900048
Newtonbrook East,Detached,2022-02-01,3348050.61251378
Newtonbrook East,Detached,2022-03-01,3722975.116092759
Newtonbrook East,Detached,2022-04-01,3533383.21868766
Newtonbrook East,Detached,2023-01-01,3820688.964258427
Newtonbrook East,Detached,2023-02-01,3691931.7545470255
Newtonbrook East,Detached,2023-03-01,3608811.156323765
Newtonbrook West,Att/Row/Twnhouse,2022-01-01,1251886.3972644147
Newtonbrook West,Att/Row/Twnhouse,2022-02-01,1283745.5473833017
Newtonbrook West,Att/Row/Twnhouse,2022-03-01,1443979.3337366178
Newtonbrook West,Att/Row/Twnhouse,2022-04-01,1487876.957375222
Newtonbrook West,Att/Row/Twnhouse,2023-01-01,1518575.7230752164
Newtonbrook West,Att/Row/Twnhouse,2023-02-01,1604637.4414332695
Newtonbrook West,Att/Row/Twnhouse,2023-03-01,1690385.1755228145
Newtonbrook West,Condo Apt,2022-01-01,701761.3707579785
Newtonbrook West,Condo Apt,2022-02-01,731996.6606228456
Newtonbrook West,Condo Apt,2022-03-01,797479.1673841251
Newtonbrook West,Condo Apt,2022-04-01,836252.5264417201
Newtonbrook West,Condo Apt,2023-01-01,909943.5450582184
Newtonbrook West,Condo Apt,2023-02-01,949872.0423013954
Newtonbrook West,Condo Apt,2023-03-01,1000529.4834757288
Newtonbrook West,Detached,2022-01-01,2094565.4173378667
Newtonbrook West,Detached,2022-02-01,2259544.4744676137
Newtonbrook West,Detached,2022-03-01,2407946.8672819007
Newtonbrook West,Detached,2022-04-01,2580750.7125706123
Newtonbrook West,Detached,2023-01-01,2577284.336219988
Newtonbrook West,Detached,2023-02-01,2347905.808703041
Newtonbrook West,Detached,2023-03-01,2294630.620983653
Newtonbrook West,Semi-Detached,2022-01-01,1375825.8890601886
Newtonbrook West,Semi-Detached,2022-02-01,1484231.280831927
Newtonbrook West,Semi-Detached,2022-03-01,1640167.6359096882
Newtonbrook West,Semi-Detached,2022-04-01,1709579.542764035
Newtonbrook West,Semi-Detached,2023-01-01,1727422.641161091
Newtonbrook West,Semi-Detached,2023-02-01,1823200.4048782384
Newtonbrook West,Semi-Detached,2023-03-01,1730971.9198475257
Niagara,Att/Row/Twnhouse,2022-01-01,1659350.9399755895
Niagara,Att/Row/Twnhouse,2022-02-01,1753527.119388434
Niagara,Att/Row/Twnhouse,2022-03-01,1699544.0090376835
Niagara,Att/Row/Twnhouse,2022-04-01,1670948.759282412
Niagara,Att/Row/Twnhouse,2023-01-01,1818440.5466721773
Niagara,Att/Row/Twnhouse,2023-02-01,1744629.8202054603
Niagara,Att/Row/Twnhouse,2023-03-01,1742923.3264881764
Niagara,Condo Apt,2022-01-01,760747.3878947946
Niagara,Condo Apt,2022-02-01,837846.7924178716
Niagara,Condo Apt,2022-03-01,885201.2186930417
Niagara,Condo Apt,2022-04-01,973061.6018657192
Niagara,Condo Apt,2023-01-01,1022860.1451647076
Niagara,Condo Apt,2023-02-01,1086823.155701134
Niagara,Condo Apt,2023-03-01,1128560.8593543137
Niagara,Semi-Detached,2022-01-01,1914492.94274158
Niagara,Semi-Detached,2022-02-01,2372795.5191203947
Niagara,Semi-Detached,2022-03-01,2606335.8313771635
Niagara,Semi-Detached,2022-04-01,2642809.853241703
Niagara,Semi-Detached,2023-01-01,2742365.1831365977
Niagara,Semi-Detached,2023-02-01,3109493.64585886
Niagara,Semi-Detached,2023-03-01,2844183.8410826847
North Riverdale,Detached,2022-01-01,2290342.6276781363
North Riverdale,Detached,2022-02-01,2260322.970589105
North Riverdale,Detached,2022-03-01,2481994.7906288635
North Riverdale,Detached,2022-04-01,2504279.1365481205
North Riverdale,Detached,2023-01-01,2702292.4446716583
North Riverdale,Detached,2023-02-01,2867883.682847817
North Riverdale,Detached,2023-03-01,2886687.5530054416
North Riverdale,Semi-Detached,2022-01-01,1819708.4147326532
North Riverdale,Semi-Detached,2022-02-01,2015721.2944850211
North Riverdale,Semi-Detached,2022-03-01,1956369.542316188
North Riverdale,Semi-Detached,2022-04-01,2071779.4814429611
North Riverdale,Semi-Detached,2023-01-01,2282311.31285056
North Riverdale,Semi-Detached,2023-02-01,2286137.282560167
North Riverdale,Semi-Detached,2023-03-01,2200191.613172254
North St. James Town,Condo Apt,2022-01-01,851427.4264955072
North St. James Town,Condo Apt,2022-02-01,863322.6096507877
North St. James Town,Condo Apt,2022-03-01,1006257.410144888
North St. James Town,Condo Apt,2022-04-01,1120323.4503676349
North St. James Town,Condo Apt,2023-01-01,1174875.4595728477
North St. James Town,Condo Apt,2023-02-01,1350228.129587608
North St. James Town,Condo Apt,2023-03-01,1399826.297314949
O'Connor-Parkview,Condo Apt,2022-01-01,514152.5782981644
O'Connor-Parkview,Condo Apt,2022-02-01,505070.7988945717
O'Connor-Parkview,Condo Apt,2022-03-01,532815.6854041679
O'Connor-Parkview,Condo Apt,2022-04-01,558360.6546401219
O'Connor-Parkview,Condo Apt,2023-01-01,644457.0728054566
O'Connor-Parkview,Condo Apt,2023-02-01,707548.9102663113
O'Connor-Parkview,Condo Apt,2023-03-01,793622.5678433158
O'Connor-Parkview,Detached,2022-01-01,1692710.9800748045
O'Connor-Parkview,Detached,2022-02-01,1716283.827006223
O'Connor-Parkview,Detached,2022-03-01,1700849.54615295
O'Connor-Parkview,Detached,2022-04-01,1776672.9653315167
O'Connor-Parkview,Detached,2023-01-01,1872059.8449069527
O'Connor-Parkview,Detached,2023-02-01,1760560.0928480108
O'Connor-Parkview,Detached,2023-03-01,1608469.1341913168
Oakridge,Condo Apt,2022-01-01,571237.6689549518
Oakridge,Condo Apt,2022-02-01,579141.7906562058
Oakridge,Condo Apt,2022-03-01,592758.4582011945
Oakridge,Condo Apt,2022-04-01,632465.1943063707
Oakridge,Condo Apt,2023-01-01,678763.2887193642
Oakridge,Condo Apt,2023-02-01,711291.1472940986
Oakridge,Condo Apt,2023-03-01,725141.6790241974
Oakridge,Detached,2022-01-01,1266638.220412476
Oakridge,Detached,2022-02-01,1379939.4990831534
Oakridge,Detached,2022-03-01,1312623.5562037115
Oakridge,Detached,2022-04-01,1401271.9822393255
Oakridge,Detached,2023-01-01,1412469.602730615
Oakridge,Detached,2023-02-01,1510848.140992741
Oakridge,Detached,2023-03-01,1469089.8483863808
Oakridge,Semi-Detached,2022-01-01,850904.8119413529
Oakridge,Semi-Detached,2022-02-01,918934.0205675204
Oakridge,Semi-Detached,2022-03-01,1021730.8905787156
Oakridge,Semi-Detached,2022-04-01,1026555.7215508568
Oakridge,Semi-Detached,2023-01-01,1004506.0321293687
Oakridge,Semi-Detached,2023-02-01,956410.762618268
Oakridge,Semi-Detached,2023-03-01,925020.8242917068
Oakwood-Vaughan,Detached,2022-01-01,1584506.3123328837
Oakwood-Vaughan,Detached,2022-02-01,1621120.3519173793
Oakwood-Vaughan,Detached,2022-03-01,1712803.3624049055
Oakwood-Vaughan,Detached,2022-04-01,1710175.3650770115
Oakwood-Vaughan,Detached,2023-01-01,1768677.0568016132
Oakwood-Vaughan,Detached,2023-02-01,1749457.136164822
Oakwood-Vaughan,Detached,2023-03-01,1756811.532667563
Oakwood-Vaughan,Semi-Detached,2022-01-01,1282447.3373208782
Oakwood-Vaughan,Semi-Detached,2022-02-01,1289742.6182199337
Oakwood-Vaughan,Semi-Detached,2022-03-01,1259860.622622824
Oakwood-Vaughan,Semi-Detached,2022-04-01,1397778.5509570008
Oakwood-Vaughan,Semi-Detached,2023-01-01,1474313.568737107
Oakwood-Vaughan,Semi-Detached,2023-02-01,1530859.7576603123
Oakwood-Vaughan,Semi-Detached,2023-03-01,1452999.5440557688
Palmerston-Little Italy,Att/Row/Twnhouse,2022-01-01,1677702.1287546454
Palmerston-Little Italy,Att/Row/Twnhouse,2022-02-01,2020727.797356255
Palmerston-Little Italy,Att/Row/Twnhouse,2022-03-01,2034224.4045871436
Palmerston-Little Italy,Att/Row/Twnhouse,2022-04-01,2174812.2937743207
Palmerston-Little Italy,Att/Row/Twnhouse,2023-01-01,1962536.5393214407
Palmerston-Little Italy,Att/Row/Twnhouse,2023-02-01,1813020.1547225816
Palmerston-Little Italy,Att/Row/Twnhouse,2023-03-01,1345251.4055981254
Palmerston-Little Italy,Condo Apt,2022-01-01,1014641.1045522152
Palmerston-Little Italy,Condo Apt,2022-02-01,812601.1661655778
Palmerston-Little Italy,Condo Apt,2022-03-01,842028.2276512703
Palmerston-Little Italy,Condo Apt,2022-04-01,975544.6900149244
Palmerston-Little Italy,Condo Apt,2023-01-01,1351430.2821822383
Palmerston-Little Italy,Condo Apt,2023-02-01,1484443.5899104232
Palmerston-Little Italy,Condo Apt,2023-03-01,1553632.253846877
Palmerston-Little Italy,Detached,2022-01-01,2451955.2141680825
Palmerston-Little Italy,Detached,2022-02-01,2287943.9716237662
Palmerston-Little Italy,Detached,2022-03-01,2466621.464674201
Palmerston-Little Italy,Detached,2022-04-01,2700675.0891752173
Palmerston-Little Italy,Detached,2023-01-01,3143700.8428275874
Palmerston-Little Italy,Detached,2023-02-01,3198980.73980837
Palmerston-Little Italy,Detached,2023-03-01,3083110.372313684
Palmerston-Little Italy,Semi-Detached,2022-01-01,2071891.434033277
Palmerston-Little Italy,Semi-Detached,2022-02-01,2098279.75815602
Palmerston-Little Italy,Semi-Detached,2022-03-01,2124789.53397829
Palmerston-Little Italy,Semi-Detached,2022-04-01,1898192.99619986
Palmerston-Little Italy,Semi-Detached,2023-01-01,1989927.679551433
Palmerston-Little Italy,Semi-Detached,2023-02-01,2090737.031553364
Palmerston-Little Italy,Semi-Detached,2023-03-01,1998457.22649328
Parkwoods-Donalda,Condo Apt,2022-01-01,669251.8630708489
Parkwoods-Donalda,Condo Apt,2022-02-01,704232.8056753329
Parkwoods-Donalda,Condo Apt,2022-03-01,745354.3282465021
Parkwoods-Donalda,Condo Apt,2022-04-01,791860.6900497691
Parkwoods-Donalda,Condo Apt,2023-01-01,878525.3584921997
Parkwoods-Donalda,Condo Apt,2023-02-01,923154.8828810704
Parkwoods-Donalda,Condo Apt,2023-03-01,946713.3742071436
Parkwoods-Donalda,Detached,2022-01-01,2027761.7289744096
Parkwoods-Donalda,Detached,2022-02-01,2156658.746783588
Parkwoods-Donalda,Detached,2022-03-01,2128989.201103482
Parkwoods-Donalda,Detached,2022-04-01,2149016.1776187136
Parkwoods-Donalda,Detached,2023-01-01,2029232.2566707907
Parkwoods-Donalda,Detached,2023-02-01,1746927.0934072214
Parkwoods-Donalda,Detached,2023-03-01,1555453.9052927154
Parkwoods-Donalda,Semi-Detached,2022-01-01,1163757.4025635757
Parkwoods-Donalda,Semi-Detached,2022-02-01,1272371.0167848608
Parkwoods-Donalda,Semi-Detached,2022-03-01,1277028.8942450888
Parkwoods-Donalda,Semi-Detached,2022-04-01,1354509.9505803196
Parkwoods-Donalda,Semi-Detached,2023-01-01,1397330.0964071818
Parkwoods-Donalda,Semi-Detached,2023-02-01,1395498.809195835
Parkwoods-Donalda,Semi-Detached,2023-03-01,1340088.1850551926
Playter Estates-Danforth,Detached,2022-01-01,2273049.647738947
Playter Estates-Danforth,Detached,2022-02-01,2844176.4927904964
Playter Estates-Danforth,Detached,2022-03-01,3030808.529793343
Playter Estates-Danforth,Detached,2022-04-01,2422634.50819281
Playter Estates-Danforth,Detached,2023-01-01,2704972.762324777
Playter Estates-Danforth,Detached,2023-02-01,2779917.344144382
Playter Estates-Danforth,Detached,2023-03-01,3116114.875545153
Playter Estates-Danforth,Semi-Detached,2022-01-01,1862700.9536636064
Playter Estates-Danforth,Semi-Detached,2022-02-01,1974203.057913088
Playter Estates-Danforth,Semi-Detached,2022-03-01,2080238.6216824965
Playter Estates-Danforth,Semi-Detached,2022-04-01,2170202.186497425
Playter Estates-Danforth,Semi-Detached,2023-01-01,2235799.530731198
Playter Estates-Danforth,Semi-Detached,2023-02-01,2228709.599434353
Playter Estates-Danforth,Semi-Detached,2023-03-01,2185574.1184614645
Pleasant View,Condo Apt,2022-01-01,573603.5847523751
Pleasant View,Condo Apt,2022-02-01,589111.8417772825
Pleasant View,Condo Apt,2022-03-01,620462.4529179634
Pleasant View,Condo Apt,2022-04-01,643677.9414426425
Pleasant View,Condo Apt,2023-01-01,686908.5870347229
Pleasant View,Condo Apt,2023-02-01,710881.5126221492
Pleasant View,Condo Apt,2023-03-01,733377.0113246463
Pleasant View,Detached,2022-01-01,1665965.0725879916
Pleasant View,Detached,2022-02-01,1839938.132083826
Pleasant View,Detached,2022-03-01,1830456.931548299
Pleasant View,Detached,2022-04-01,1913228.291870596
Pleasant View,Detached,2023-01-01,1934622.0508038916
Pleasant View,Detached,2023-02-01,1907532.1418423525
Pleasant View,Detached,2023-03-01,1761063.573947511
Pleasant View,Semi-Detached,2022-01-01,1237667.759147033
Pleasant View,Semi-Detached,2022-02-01,1306341.4884556762
Pleasant View,Semi-Detached,2022-03-01,1341462.7954080594
Pleasant View,Semi-Detached,2022-04-01,1349995.3065749824
Pleasant View,Semi-Detached,2023-01-01,1399175.7672996751
Pleasant View,Semi-Detached,2023-02-01,1350629.1141624008
Pleasant View,Semi-Detached,2023-03-01,1256746.3077212174
Princess-Rosethorn,Detached,2022-01-01,2056767.1422678195
Princess-Rosethorn,Detached,2022-02-01,2274666.915954384
Princess-Rosethorn,Detached,2022-03-01,2243427.734734724
Princess-Rosethorn,Detached,2022-04-01,2297111.000301543
Princess-Rosethorn,Detached,2023-01-01,2440453.680443188
Princess-Rosethorn,Detached,2023-02-01,2461536.4013454504
Princess-Rosethorn,Detached,2023-03-01,2410633.5612717294
Regent Park,Condo Apt,2022-01-01,749066.8710963079
Regent Park,Condo Apt,2022-02-01,835722.2248726167
Regent Park,Condo Apt,2022-03-01,888964.8069427849
Regent Park,Condo Apt,2022-04-01,914228.6395726812
Regent Park,Condo Apt,2023-01-01,1026786.8126213473
Regent Park,Condo Apt,2023-02-01,1177087.8839408918
Regent Park,Condo Apt,2023-03-01,1192594.062638542
Rexdale-Kipling,Detached,2022-01-01,1104326.8616372896
Rexdale-Kipling,Detached,2022-02-01,1198499.615424776
Rexdale-Kipling,Detached,2022-03-01,1178554.292992975
Rexdale-Kipling,Detached,2022-04-01,1227062.1045375846
Rexdale-Kipling,Detached,2023-01-01,1258515.2306400705
Rexdale-Kipling,Detached,2023-02-01,1302031.2242712402
Rexdale-Kipling,Detached,2023-03-01,1266647.7914355467
Rockcliffe-Smythe,Condo Apt,2022-01-01,742170.1757446402
Rockcliffe-Smythe,Condo Apt,2022-02-01,845782.6801504157
Rockcliffe-Smythe,Condo Apt,2022-03-01,893439.0563452416
Rockcliffe-Smythe,Condo Apt,2022-04-01,947160.5180449078
Rockcliffe-Smythe,Condo Apt,2023-01-01,996140.6748262068
Rockcliffe-Smythe,Condo Apt,2023-02-01,1060308.7380029194
Rockcliffe-Smythe,Condo Apt,2023-03-01,1081207.7663388087
Rockcliffe-Smythe,Detached,2022-01-01,1098725.1797073772
Rockcliffe-Smythe,Detached,2022-02-01,1092984.3118750467
Rockcliffe-Smythe,Detached,2022-03-01,1174590.3303598217
Rockcliffe-Smythe,Detached,2022-04-01,1180146.8767930807
Rockcliffe-Smythe,Detached,2023-01-01,1264241.750257495
Rockcliffe-Smythe,Detached,2023-02-01,1299139.9287217977
Rockcliffe-Smythe,Detached,2023-03-01,1320080.8988731226
Rockcliffe-Smythe,Semi-Detached,2022-01-01,1115332.8076963976
Rockcliffe-Smythe,Semi-Detached,2022-02-01,1173093.5226659123
Rockcliffe-Smythe,Semi-Detached,2022-03-01,1120598.8372433963
Rockcliffe-Smythe,Semi-Detached,2022-04-01,1100907.2086720143
Rockcliffe-Smythe,Semi-Detached,2023-01-01,1205400.7099437956
Rockcliffe-Smythe,Semi-Detached,2023-02-01,1238750.9250115466
Rockcliffe-Smythe,Semi-Detached,2023-03-01,1236779.037985691
Roncesvalles,Att/Row/Twnhouse,2022-01-01,1480432.3598573029
Roncesvalles,Att/Row/Twnhouse,2022-02-01,1659722.7305158412
Roncesvalles,Att/Row/Twnhouse,2022-03-01,1786378.3076222376
Roncesvalles,Att/Row/Twnhouse,2022-04-01,1858564.0811345256
Roncesvalles,Att/Row/Twnhouse,2023-01-01,1690728.5613879426
Roncesvalles,Att/Row/Twnhouse,2023-02-01,1810351.2216566792
Roncesvalles,Att/Row/Twnhouse,2023-03-01,1883393.3802765848
Roncesvalles,Condo Apt,2022-01-01,940409.5672606908
Roncesvalles,Condo Apt,2022-02-01,996389.1871970084
Roncesvalles,Condo Apt,2022-03-01,1150224.3831689477
Roncesvalles,Condo Apt,2022-04-01,1158239.1087248542
Roncesvalles,Condo Apt,2023-01-01,1290834.5865919006
Roncesvalles,Condo Apt,2023-02-01,1251150.7292778108
Roncesvalles,Condo Apt,2023-03-01,1358708.015355733
Roncesvalles,Detached,2022-01-01,1988104.637251735
Roncesvalles,Detached,2022-02-01,2368711.5902967528
Roncesvalles,Detached,2022-03-01,2301081.381265905
Roncesvalles,Detached,2022-04-01,2367210.463287412
Roncesvalles,Detached,2023-01-01,2645845.2346352423
Roncesvalles,Detached,2023-02-01,2595524.3625664297
Roncesvalles,Detached,2023-03-01,2349698.603421479
Roncesvalles,Semi-Detached,2022-01-01,1958722.4863055656
Roncesvalles,Semi-Detached,2022-02-01,1986312.4475737717
Roncesvalles,Semi-Detached,2022-03-01,2119363.8329032846
Roncesvalles,Semi-Detached,2022-04-01,2166707.347426667
Roncesvalles,Semi-Detached,2023-01-01,2304390.2348873536
Roncesvalles,Semi-Detached,2023-02-01,2340282.790075232
Roncesvalles,Semi-Detached,2023-03-01,2259466.679270397
Rosedale-Moore Park,Condo Apt,2022-01-01,1434154.873528668
Rosedale-Moore Park,Condo Apt,2022-02-01,1672226.0305633317
Rosedale-Moore Park,Condo Apt,2022-03-01,1699999.3975772862
Rosedale-Moore Park,Condo Apt,2022-04-01,1915039.834039267
Rosedale-Moore Park,Condo Apt,2023-01-01,1818218.089470752
Rosedale-Moore Park,Condo Apt,2023-02-01,2029960.5240931516
Rosedale-Moore Park,Condo Apt,2023-03-01,1717937.617037995
Rosedale-Moore Park,Semi-Detached,2022-01-01,3079018.140146409
Rosedale-Moore Park,Semi-Detached,2022-02-01,4356026.825114165
Rosedale-Moore Park,Semi-Detached,2022-03-01,3669547.806187613
Rosedale-Moore Park,Semi-Detached,2022-04-01,3525689.5317139328
Rosedale-Moore Park,Semi-Detached,2023-01-01,3962924.4004748175
Rosedale-Moore Park,Semi-Detached,2023-02-01,3910442.091602215
Rosedale-Moore Park,Semi-Detached,2023-03-01,3700079.693358197
Rouge E10,Att/Row/Twnhouse,2022-01-01,986263.953925976
Rouge E10,Att/Row/Twnhouse,2022-02-01,1111907.6753902466
Rouge E10,Att/Row/Twnhouse,2022-03-01,1131340.0743228707
Rouge E10,Att/Row/Twnhouse,2022-04-01,1119505.073630364
Rouge E10,Att/Row/Twnhouse,2023-01-01,1148416.1967549943
Rouge E10,Att/Row/Twnhouse,2023-02-01,1132304.5260786002
Rouge E10,Att/Row/Twnhouse,2023-03-01,1083139.9648799256
Rouge E10,Detached,2022-01-01,1481577.773210754
Rouge E10,Detached,2022-02-01,1595510.7724699168
Rouge E10,Detached,2022-03-01,1661522.4118880494
Rouge E10,Detached,2022-04-01,1757917.918839639
Rouge E10,Detached,2023-01-01,1852131.318285952
Rouge E10,Detached,2023-02-01,1855119.4644546115
Rouge E10,Detached,2023-03-01,1807583.393752938
Rouge E10,Semi-Detached,2022-01-01,833063.6315082504
Rouge E10,Semi-Detached,2022-02-01,874018.6049062344
Rouge E10,Semi-Detached,2022-03-01,952289.4340466812
Rouge E10,Semi-Detached,2022-04-01,1105629.769928206
Rouge E10,Semi-Detached,2023-01-01,1183954.771776507
Rouge E10,Semi-Detached,2023-02-01,1208741.9327905923
Rouge E10,Semi-Detached,2023-03-01,1249830.9523558456
Rouge E11,Att/Row/Twnhouse,2022-01-01,1085706.9660475114
Rouge E11,Att/Row/Twnhouse,2022-02-01,1174921.5802102196
Rouge E11,Att/Row/Twnhouse,2022-03-01,1260292.781385473
Rouge E11,Att/Row/Twnhouse,2022-04-01,1287963.7199741344
Rouge E11,Att/Row/Twnhouse,2023-01-01,1387105.4252262486
Rouge E11,Att/Row/Twnhouse,2023-02-01,1401478.8028105542
Rouge E11,Att/Row/Twnhouse,2023-03-01,1388950.990867274
Rouge E11,Condo Apt,2022-01-01,584614.8604059995
Rouge E11,Condo Apt,2022-02-01,658106.9589684302
Rouge E11,Condo Apt,2022-03-01,688986.1723468994
Rouge E11,Condo Apt,2022-04-01,697672.0181131023
Rouge E11,Condo Apt,2023-01-01,741998.5037548296
Rouge E11,Condo Apt,2023-02-01,784661.343989584
Rouge E11,Condo Apt,2023-03-01,803226.3316912296
Rouge E11,Detached,2022-01-01,1387614.44747386
Rouge E11,Detached,2022-02-01,1490179.595697587
Rouge E11,Detached,2022-03-01,1532509.553251749
Rouge E11,Detached,2022-04-01,1521075.8727114997
Rouge E11,Detached,2023-01-01,1527417.5952723075
Rouge E11,Detached,2023-02-01,1516721.0487444147
Rouge E11,Detached,2023-03-01,1509462.4771796353
Rouge E11,Semi-Detached,2022-01-01,1094986.5199289871
Rouge E11,Semi-Detached,2022-02-01,1245764.0912811945
Rouge E11,Semi-Detached,2022-03-01,1255715.112725079
Rouge E11,Semi-Detached,2022-04-01,1188031.122592789
Rouge E11,Semi-Detached,2023-01-01,1189584.7103444673
Rouge E11,Semi-Detached,2023-02-01,1195002.4788960908
Rouge E11,Semi-Detached,2023-03-01,1096894.7575263071
Runnymede-Bloor West Village,Detached,2022-01-01,1945574.1990742888
Runnymede-Bloor West Village,Detached,2022-02-01,2015884.756253328
Runnymede-Bloor West Village,Detached,2022-03-01,2095574.047879005
Runnymede-Bloor West Village,Detached,2022-04-01,2058909.6320216751
Runnymede-Bloor West Village,Detached,2023-01-01,2149846.318941676
Runnymede-Bloor West Village,Detached,2023-02-01,2158630.177768654
Runnymede-Bloor West Village,Detached,2023-03-01,2137945.382436219
Runnymede-Bloor West Village,Semi-Detached,2022-01-01,1575475.223086384
Runnymede-Bloor West Village,Semi-Detached,2022-02-01,1602476.8395636063
Runnymede-Bloor West Village,Semi-Detached,2022-03-01,1661756.654001868
Runnymede-Bloor West Village,Semi-Detached,2022-04-01,1661320.1076223457
Runnymede-Bloor West Village,Semi-Detached,2023-01-01,1943678.8720798572
Runnymede-Bloor West Village,Semi-Detached,2023-02-01,1949186.498949625
Runnymede-Bloor West Village,Semi-Detached,2023-03-01,1970521.2012887152
Rustic,Detached,2022-01-01,1450149.8100009433
Rustic,Detached,2022-02-01,1610207.2062282113
Rustic,Detached,2022-03-01,1700847.4545657537
Rustic,Detached,2022-04-01,1730949.5833630357
Rustic,Detached,2023-01-01,1740429.1229400078
Rustic,Detached,2023-02-01,1746192.549331132
Rustic,Detached,2023-03-01,1723822.2438794714
Scarborough Village,Condo Apt,2022-01-01,535992.8036140971
Scarborough Village,Condo Apt,2022-02-01,593837.5431899414
Scarborough Village,Condo Apt,2022-03-01,650497.4026337912
Scarborough Village,Condo Apt,2022-04-01,678595.4840626466
Scarborough Village,Condo Apt,2023-01-01,737224.2260321762
Scarborough Village,Condo Apt,2023-02-01,788203.3885390629
Scarborough Village,Condo Apt,2023-03-01,824263.7783722093
Scarborough Village,Detached,2022-01-01,1617363.5111908286
Scarborough Village,Detached,2022-02-01,1907871.9827727985
Scarborough Village,Detached,2022-03-01,1973674.216123664
Scarborough Village,Detached,2022-04-01,1667805.97186628
Scarborough Village,Detached,2023-01-01,1808608.5838361897
Scarborough Village,Detached,2023-02-01,2189664.5929233464
Scarborough Village,Detached,2023-03-01,2013616.255482166
South Parkdale,Condo Apt,2022-01-01,576140.7108754311
South Parkdale,Condo Apt,2022-02-01,589198.6819453614
South Parkdale,Condo Apt,2022-03-01,552788.3843169981
South Parkdale,Condo Apt,2022-04-01,584643.122587393
South Parkdale,Condo Apt,2023-01-01,631881.4585985946
South Parkdale,Condo Apt,2023-02-01,796001.9494893173
South Parkdale,Condo Apt,2023-03-01,865677.8695734099
South Parkdale,Detached,2022-01-01,2244834.842931532
South Parkdale,Detached,2022-02-01,2680227.003988804
South Parkdale,Detached,2022-03-01,2907650.1311396584
South Parkdale,Detached,2022-04-01,2880970.851445986
South Parkdale,Detached,2023-01-01,3069411.459965142
South Parkdale,Detached,2023-02-01,2922705.783525427
South Parkdale,Detached,2023-03-01,2749644.6727773165
South Parkdale,Semi-Detached,2022-01-01,1670417.146116979
South Parkdale,Semi-Detached,2022-02-01,1708335.4904181864
South Parkdale,Semi-Detached,2022-03-01,1742015.9640158953
South Parkdale,Semi-Detached,2022-04-01,1749747.4035121675
South Parkdale,Semi-Detached,2023-01-01,1772203.959417823
South Parkdale,Semi-Detached,2023-02-01,1888953.4720276252
South Parkdale,Semi-Detached,2023-03-01,1960841.4515420904
South Riverdale,Att/Row/Twnhouse,2022-01-01,1775447.557810946
South Riverdale,Att/Row/Twnhouse,2022-02-01,1842181.2625824069
